time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010452450000	4.57479	18.8383	4.9519	3.79458	0.459187	radar	1.48386	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359
1477010452500000	4.39663	18.7065	4.91931	3.81468	0.456816	lidar	1.12104	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422
1477010452550000	4.2139	18.5644	4.8804	3.82889	0.438337	radar	1.35894	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
1477010452600000	4.0878	18.4088	4.80477	3.86594	0.456888	lidar	2.06571	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362
1477010452650000	3.90397	18.2363	4.87231	3.90481	0.49514	radar	7.20277	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
1477010452700000	3.65057	18.0952	4.94804	3.89838	0.458446	lidar	2.62635	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
1477010452750000	3.48735	17.9444	4.88845	3.9114	0.43715	radar	3.39194	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
1477010452800000	3.26202	17.7775	4.94537	3.9167	0.417241	lidar	1.17542	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
1477010452850000	3.08273	17.5939	4.98735	3.94715	0.439604	radar	2.40068	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
1477010452900000	2.90352	17.476	4.94921	3.94744	0.416331	lidar	6.13707	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
1477010452950000	2.7608	17.2599	4.98772	3.99797	0.465229	radar	3.18951	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
1477010453000000	2.58592	17.0744	4.99948	4.01563	0.458725	lidar	0.0720897	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
1477010453050000	2.42222	16.9078	4.94103	4.01933	0.423078	radar	2.07102	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
1477010453100000	2.25794	16.7355	4.93426	4.03236	0.414155	lidar	0.511993	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1477010453150000	2.08418	16.5399	4.93134	4.04057	0.390432	radar	5.00218	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1477010453200000	1.92951	16.3097	4.96589	4.06875	0.399369	lidar	2.25887	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1477010453250000	1.77307	16.1334	4.92695	4.07295	0.372772	radar	1.07299	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1477010453300000	1.5688	15.9649	4.95908	4.0631	0.340071	lidar	1.77987	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1477010453350000	1.44152	15.7342	5.00385	4.10457	0.380139	radar	2.02303	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1477010453400000	1.26932	15.5165	5.04505	4.11529	0.370017	lidar	0.832152	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
1477010453450000	1.11347	15.3236	5.03365	4.1214	0.352429	radar	0.9845	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
1477010453500000	0.902775	15.1056	5.1102	4.11476	0.323666	lidar	2.48309	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
1477010453550000	0.756549	14.9247	5.0537	4.11462	0.295123	radar	2.4922	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
1477010453600000	0.652716	14.71	5.02425	4.14396	0.311994	lidar	0.458651	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
1477010453650000	0.54039	14.4692	5.0616	4.18051	0.345106	radar	1.74856	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
1477010453700000	0.366877	14.2474	5.10744	4.18098	0.325421	lidar	0.903326	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
1477010453750000	0.245815	13.9958	5.18238	4.21738	0.363749	radar	3.14745	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
1477010453800000	0.227984	13.7473	5.11202	4.2786	0.413664	lidar	3.65881	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
1477010453850000	0.124845	13.5047	5.15021	4.30693	0.429571	radar	1.03402	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
1477010453900000	-0.0409082	13.2744	5.19685	4.30089	0.396968	lidar	1.44485	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
1477010453950000	-0.158516	13.0558	5.15746	4.30526	0.371528	radar	1.07662	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
1477010454000000	-0.165986	12.8294	5.07497	4.35892	0.414	lidar	3.37291	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
1477010454050000	-0.283975	12.604	5.04125	4.35767	0.378797	radar	3.5157	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
1477010454100000	-0.402586	12.3682	5.06342	4.36265	0.361994	lidar	0.352962	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
1477010454150000	-0.525699	12.1595	5.03066	4.35571	0.32689	radar	3.81972	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
1477010454200000	-0.604006	11.9398	5.00696	4.37268	0.328162	lidar	0.533074	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
1477010454250000	-0.729108	11.7118	5.00911	4.36645	0.297301	radar	2.82106	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
1477010454300000	-0.92279	11.4682	5.0884	4.33526	0.241945	lidar	4.2254	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
1477010454350000	-1.02744	11.2427	5.03991	4.3313	0.210804	radar	2.94355	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
1477010454400000	-1.20302	11.0153	5.08602	4.30564	0.168266	lidar	2.34412	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
1477010454450000	-1.28297	10.7697	5.11797	4.33163	0.19884	radar	1.26127	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
1477010454500000	-1.4121	10.516	5.16027	4.32909	0.184094	lidar	0.931717	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
1477010454550000	-1.49909	10.2539	5.20569	4.35083	0.206348	radar	1.42452	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
1477010454600000	-1.598	10.0434	5.17238	4.35336	0.197896	lidar	1.98376	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
1477010454650000	-1.68705	9.81363	5.14538	4.35906	0.189365	radar	0.524183	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
1477010454700000	-1.76252	9.59301	5.11227	4.37097	0.192527	lidar	0.809069	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
1477010454750000	-1.87161	9.34148	5.16283	4.37669	0.194798	radar	2.56479	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
1477010454800000	-1.95324	9.04974	5.21844	4.39326	0.201938	lidar	4.07739	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
1477010454850000	-2.03979	8.82672	5.16959	4.39224	0.181471	radar	1.83607	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
1477010454900000	-2.1361	8.57476	5.18821	4.39541	0.174477	lidar	0.162844	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
1477010454950000	-2.26374	8.32116	5.22595	4.38427	0.1501	radar	2.87748	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
1477010455000000	-2.31154	8.08733	5.18577	4.40495	0.165661	lidar	0.762738	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
1477010455050000	-2.37576	7.87398	5.1267	4.41255	0.161999	radar	5.49854	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
1477010455100000	-2.48891	7.62278	5.16005	4.40545	0.144256	lidar	0.724011	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
1477010455150000	-2.6515	7.38851	5.16484	4.36455	0.0723835	radar	5.76739	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
1477010455200000	-2.75543	7.13245	5.19251	4.36288	0.0661023	lidar	0.36337	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
1477010455250000	-2.81757	6.89766	5.17647	4.38114	0.0906492	radar	1.62008	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
1477010455300000	-2.86062	6.6889	5.1028	4.39813	0.105016	lidar	2.5079	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
1477010455350000	-2.92658	6.46632	5.03799	4.39499	0.0795311	radar	4.0999	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
1477010455400000	-2.98157	6.22956	5.01819	4.40793	0.0896493	lidar	0.362074	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
1477010455450000	-3.09891	5.98249	5.06299	4.39777	0.0753825	radar	3.39285	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
1477010455500000	-3.18127	5.70879	5.10867	4.40306	0.0767849	lidar	1.66574	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
1477010455550000	-3.29076	5.46189	5.11284	4.38334	0.0341689	radar	2.3012	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
1477010455600000	-3.38702	5.20077	5.14838	4.38156	0.0301812	lidar	0.59923	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
1477010455650000	-3.45488	4.95489	5.14808	4.39394	0.0488728	radar	0.216523	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
1477010455700000	-3.56874	4.67752	5.21768	4.38702	0.0387663	lidar	2.19229	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
1477010455750000	-3.67845	4.42499	5.22758	4.36752	-0.00243822	radar	2.27351	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
1477010455800000	-3.81076	4.15452	5.29567	4.35398	-0.0163227	lidar	2.63953	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
1477010455850000	-3.89162	3.91374	5.28392	4.36395	0.0060622	radar	1.16459	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
1477010455900000	-3.96414	3.68061	5.24874	4.36862	0.0100798	lidar	0.648824	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
1477010455950000	-4.06645	3.474	5.19462	4.35043	-0.0247444	radar	4.18747	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
1477010456000000	-4.15743	3.2294	5.19643	4.3498	-0.0240859	lidar	0.00705798	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
1477010456050000	-4.2733	2.97515	5.22818	4.33468	-0.0499341	radar	0.803328	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
1477010456100000	-4.36274	2.70193	5.26699	4.33858	-0.0422866	lidar	1.30401	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
1477010456150000	-4.44974	2.45232	5.26699	4.34345	-0.029625	radar	0.178482	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
1477010456200000	-4.55403	2.18811	5.30269	4.34196	-0.0283622	lidar	0.665857	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
1477010456250000	-4.66425	1.95601	5.29269	4.31753	-0.0794678	radar	4.07699	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
1477010456300000	-4.77925	1.68349	5.34665	4.31451	-0.0761353	lidar	1.57993	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
1477010456350000	-4.90327	1.43434	5.37078	4.29744	-0.102011	radar	0.590394	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417
1477010456400000	-4.96295	1.1995	5.31612	4.30441	-0.0921378	lidar	4.8928	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799
1477010456450000	-5.05894	0.981429	5.2662	4.30114	-0.0876352	radar	1.11051	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468
1477010456500000	-5.12026	0.748376	5.22037	4.3076	-0.0785885	lidar	3.94362	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848
1477010456550000	-5.21382	0.45552	5.30137	4.31276	-0.0722185	radar	5.2198	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127
1477010456600000	-5.28889	0.214749	5.2761	4.31649	-0.0655689	lidar	1.51727	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303
1477010456650000	-5.39845	-0.0203196	5.25629	4.3187	-0.0448767	radar	5.90612	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374
1477010456700000	-5.46981	-0.259162	5.23065	4.3241	-0.0376943	lidar	1.6117	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335
1477010456750000	-5.59035	-0.443571	5.16123	4.30013	-0.0707063	radar	3.91489	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185
1477010456800000	-5.72704	-0.629378	5.10629	4.27518	-0.0978895	lidar	2.80576	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919
1477010456850000	-5.84179	-0.857299	5.13264	4.25465	-0.135961	radar	5.46146	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536
1477010456900000	-5.93703	-1.12454	5.17648	4.26271	-0.116503	lidar	1.36521	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032
1477010456950000	-6.02568	-1.39168	5.21395	4.27224	-0.0977998	radar	2.75552	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404
1477010457000000	-6.16411	-1.59925	5.18957	4.25201	-0.117095	lidar	1.12367	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648
1477010457050000	-6.30756	-1.83534	5.2562	4.22249	-0.16809	radar	4.18948	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762
1477010457100000	-6.41345	-2.08424	5.27042	4.22454	-0.154926	lidar	0.464174	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742
1477010457150000	-6.56486	-2.28763	5.24092	4.20201	-0.171658	radar	3.10483	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585
1477010457200000	-6.7142	-2.49688	5.22698	4.18185	-0.186262	lidar	0.505345	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288
1477010457250000	-6.87009	-2.7096	5.23129	4.16008	-0.204283	radar	1.15644	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847
1477010457300000	-6.96247	-2.97739	5.26587	4.17739	-0.1693	lidar	2.42865	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326
1477010457350000	-7.09147	-3.20134	5.2464	4.17355	-0.159222	radar	0.254566	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523
1477010457400000	-7.21625	-3.39686	5.20232	4.16072	-0.166804	lidar	1.39698	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632
1477010457450000	-7.36235	-3.64414	5.24033	4.15741	-0.158731	radar	4.44918	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586
1477010457500000	-7.52147	-3.78408	5.1481	4.11919	-0.198911	lidar	4.90696	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738
1477010457550000	-7.66621	-3.99308	5.15336	4.10646	-0.205006	radar	0.472581	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012
1477010457600000	-7.8206	-4.22084	5.17847	4.09893	-0.200901	lidar	0.498736	-7.88049	-4.29783	-7.82094	-4.14538	-3.04381	-4.08479
1477010457650000	-7.9717	-4.43894	5.18511	4.09117	-0.197093	radar	0.388986	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778
1477010457700000	-8.13306	-4.6763	5.22429	4.0863	-0.189897	lidar	1.22301	-8.22492	-4.79812	-8.13095	-4.5493	-3.15376	-3.98906
1477010457750000	-8.27261	-4.88006	5.15953	4.08664	-0.167986	radar	2.52948	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862
1477010457800000	-8.4053	-5.09888	5.1593	4.08774	-0.15627	lidar	0.280879	-8.33552	-5.1059	-8.45204	-4.94331	-3.26514	-3.88641
1477010457850000	-8.55185	-5.26726	5.0731	4.07474	-0.156353	radar	3.99733	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242
1477010457900000	-8.74271	-5.46552	5.09418	4.05233	-0.173899	lidar	1.72573	-8.91477	-5.51752	-8.78433	-5.32669	-3.37745	-3.77663
1477010457950000	-8.90174	-5.6627	5.08071	4.04334	-0.172315	radar	0.341825	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901
1477010458000000	-9.05913	-5.84906	5.06672	4.03129	-0.176786	lidar	0.149541	-9.03391	-5.80267	-9.12788	-5.69872	-3.49012	-3.65955
1477010458050000	-9.198	-6.00707	4.97441	4.02181	-0.173091	radar	6.29338	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823
1477010458100000	-9.37711	-6.11076	4.89354	3.97923	-0.216013	lidar	4.92458	-9.30811	-5.82368	-9.4827	-6.05868	-3.60261	-3.53503
1477010458150000	-9.5524	-6.29341	4.90112	3.9656	-0.219	radar	0.903037	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994
1477010458200000	-9.69279	-6.50139	4.91187	3.97302	-0.196384	lidar	0.507614	-9.62547	-6.55958	-9.84874	-6.4058	-3.71431	-3.40295
1477010458250000	-9.91435	-6.6615	4.96408	3.9353	-0.233862	radar	6.98508	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404
1477010458300000	-10.1177	-6.82498	4.97393	3.91007	-0.250177	lidar	0.642247	-10.2246	-6.83402	-10.2259	-6.73933	-3.82463	-3.26321
1477010458350000	-10.3024	-6.98694	4.98519	3.89165	-0.258962	radar	1.03761	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046
1477010458400000	-10.5316	-7.16606	5.03368	3.86724	-0.271989	lidar	3.5811	-10.7616	-7.29159	-10.614	-7.05849	-3.93293	-3.11577
1477010458450000	-10.7371	-7.3082	5.03532	3.83977	-0.289789	radar	1.91302	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916
1477010458500000	-10.9829	-7.46865	5.08091	3.80875	-0.308965	lidar	3.54797	-11.2219	-7.56979	-11.0128	-7.36252	-4.03859	-2.96062
1477010458550000	-11.1718	-7.6089	5.0397	3.79184	-0.310558	radar	1.25583	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015
1477010458600000	-11.3219	-7.76357	4.99605	3.79349	-0.290634	lidar	3.15436	-11.0934	-7.6776	-11.422	-7.65064	-4.14093	-2.79777
1477010458650000	-11.5175	-7.89068	4.9636	3.77188	-0.299385	radar	1.82185	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349
1477010458700000	-11.6984	-7.99536	4.91067	3.74825	-0.310881	lidar	3.11432	-11.5269	-7.8215	-11.8413	-7.92208	-4.23932	-2.6273
1477010458750000	-11.8921	-8.10865	4.83744	3.72586	-0.319165	radar	1.87736	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924
1477010458800000	-12.1077	-8.19928	4.81805	3.69056	-0.34279	lidar	0.753146	-12.09	-8.08828	-12.2702	-8.17609	-4.33309	-2.44932
1477010458850000	-12.3334	-8.32748	4.89344	3.67076	-0.344859	radar	2.67655	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756
1477010458900000	-12.5376	-8.40812	4.85543	3.6397	-0.362182	lidar	1.86737	-12.4231	-8.2599	-12.7082	-8.41193	-4.42156	-2.26399
1477010458950000	-12.7437	-8.49455	4.79046	3.61127	-0.37646	radar	1.75368	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863
1477010459000000	-13.0211	-8.5832	4.84696	3.56877	-0.403557	lidar	4.12462	-13.2911	-8.64594	-13.1547	-8.62886	-4.50407	-2.07151
1477010459050000	-13.2691	-8.68374	4.90439	3.54455	-0.405978	radar	2.77479	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267
1477010459100000	-13.4912	-8.73036	4.87169	3.50577	-0.428741	lidar	1.91441	-13.384	-8.57583	-13.6092	-8.82619	-4.57997	-1.87214
1477010459150000	-13.7079	-8.77147	4.78875	3.46474	-0.457334	radar	3.78818	-13.6376	-8.26344	-13.8392	-8.91729	-4.61524	-1.76997
1477010459200000	-13.9343	-8.88178	4.80652	3.45789	-0.43789	lidar	0.894555	-13.9959	-8.99264	-14.0709	-9.00324	-4.64861	-1.6662
1477010459250000	-14.1848	-8.97334	4.89297	3.44516	-0.420334	radar	2.93435	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086
1477010459300000	-14.4081	-9.08467	4.89816	3.44401	-0.396718	lidar	0.663917	-14.4273	-9.1875	-14.5391	-9.15936	-4.70936	-1.45402
1477010459350000	-14.6374	-9.15554	4.88003	3.42401	-0.398504	radar	0.266395	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573
1477010459400000	-14.9228	-9.15313	4.91689	3.36472	-0.444138	lidar	2.03531	-15.062	-9.04396	-15.013	-9.29397	-4.76161	-1.23603
1477010459450000	-15.1807	-9.2266	4.95133	3.34961	-0.434374	radar	4.53798	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125
1477010459500000	-15.4447	-9.34169	4.99898	3.35378	-0.402917	lidar	5.37134	-15.6682	-9.56749	-15.4916	-9.40649	-4.80476	-1.01269
1477010459550000	-15.6881	-9.37084	4.95164	3.31885	-0.4272	radar	2.05694	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159
1477010459600000	-15.9452	-9.45539	4.97938	3.31488	-0.406226	lidar	2.15074	-16.0862	-9.59819	-15.9741	-9.49642	-4.83827	-0.784484
1477010459650000	-16.1968	-9.46452	4.95782	3.27619	-0.43212	radar	2.29985	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734
1477010459700000	-16.4485	-9.45872	4.95914	3.23762	-0.45193	lidar	0.512226	-16.4229	-9.37029	-16.4594	-9.5633	-4.8616	-0.55198
1477010459750000	-16.6674	-9.45781	4.90108	3.20512	-0.468688	radar	5.17766	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301
1477010459800000	-16.9503	-9.44352	4.94871	3.16544	-0.486553	lidar	1.48163	-17.1132	-9.43043	-16.9464	-9.60673	-4.87427	-0.315773
1477010459850000	-17.2022	-9.50281	4.97811	3.17037	-0.44681	radar	7.87507	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479
1477010459900000	-17.4623	-9.52104	4.99398	3.15321	-0.440475	lidar	0.507206	-17.5448	-9.57485	-17.4342	-9.62636	-4.87583	-0.0765024
1477010459950000	-17.72	-9.51017	4.98803	3.12185	-0.455886	radar	1.69787	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703
1477010460000000	-17.9747	-9.47798	4.99668	3.08785	-0.468639	lidar	0.193474	-17.9724	-9.42299	-17.9216	-9.62194	-4.86588	0.165151
1477010460050000	-18.2189	-9.43996	4.97243	3.05007	-0.491768	radar	0.716409	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648
1477010460100000	-18.422	-9.48514	4.9059	3.05897	-0.454702	lidar	2.31455	-18.2763	-9.60997	-18.4074	-9.59325	-4.84408	0.40847
1477010460150000	-18.6584	-9.4722	4.91062	3.04522	-0.439164	radar	1.69374	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522
1477010460200000	-18.9068	-9.46381	4.91371	3.03106	-0.430148	lidar	0.270615	-18.9545	-9.51544	-18.8904	-9.54017	-4.81012	0.652707
1477010460250000	-19.1372	-9.42558	4.9097	3.00935	-0.426463	radar	3.95351	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927
1477010460300000	-19.3826	-9.30679	4.93214	2.95119	-0.468255	lidar	3.00528	-19.2983	-9.09865	-19.3694	-9.46265	-4.76378	0.897083
1477010460350000	-19.6161	-9.23072	4.91031	2.91012	-0.496454	radar	1.14368	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907
1477010460400000	-19.8676	-9.10811	4.94728	2.85785	-0.526972	lidar	1.33022	-19.8731	-8.96417	-19.8431	-9.36071	-4.70487	1.1408
1477010460450000	-20.1049	-9.00695	4.96054	2.81975	-0.539172	radar	4.95651	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215
1477010460500000	-20.2803	-9.13293	4.80248	2.87945	-0.445158	lidar	14.7813	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303
1477010460550000	-20.5192	-9.09052	4.81205	2.86998	-0.426883	radar	1.5524	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334
1477010460600000	-20.7403	-8.99524	4.81177	2.83617	-0.440952	lidar	0.708867	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296
1477010460650000	-20.9822	-8.91411	4.82656	2.81011	-0.447954	radar	2.43746	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179
1477010460700000	-21.1787	-8.84581	4.78096	2.79119	-0.4449	lidar	1.34494	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972
1477010460750000	-21.4118	-8.75767	4.78671	2.76468	-0.454109	radar	1.90916	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666
1477010460800000	-21.6051	-8.73215	4.71588	2.76696	-0.427361	lidar	1.86409	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925
1477010460850000	-21.7968	-8.58877	4.67586	2.70544	-0.492633	radar	6.62344	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712
1477010460900000	-22.0001	-8.51279	4.65181	2.69066	-0.482037	lidar	0.241272	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043
1477010460950000	-22.2095	-8.40492	4.66841	2.67073	-0.469698	radar	1.94851	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232
1477010461000000	-22.4401	-8.30777	4.69085	2.65457	-0.46114	lidar	1.18534	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427
1477010461050000	-22.6315	-8.19077	4.6679	2.62341	-0.476266	radar	0.945043	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145
1477010461100000	-22.8673	-7.95316	4.79424	2.55623	-0.521756	lidar	5.80616	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848
1477010461150000	-23.0579	-7.8034	4.77469	2.50914	-0.563973	radar	3.61626	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637
1477010461200000	-23.2855	-7.62756	4.84333	2.47437	-0.569524	lidar	2.21856	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967
1477010461250000	-23.4851	-7.48813	4.86099	2.46421	-0.533842	radar	1.69371	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828
1477010461300000	-23.6516	-7.34361	4.82893	2.43765	-0.534561	lidar	0.667692	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746
1477010461350000	-23.8423	-7.18402	4.84497	2.41619	-0.523079	radar	0.906234	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445
1477010461400000	-24.0045	-7.08905	4.76407	2.41047	-0.503365	lidar	2.09036	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916
