time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010492349642	99.0474	17.4202	1.43817	-0.750187	-0.0395186	radar	0.860546	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278
1477010493349642	99.9863	16.9623	1.06254	-0.408177	0.183815	lidar	0.629658	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134
1477010493349642	100.06	16.978	1.07422	-0.363023	0.190473	radar	1.83837	100.441	16.9521	100.117	17.0001	0.944242	-0.512134
1477010494349642	101.18	16.5377	1.55795	-0.170827	0.190235	lidar	0.348519	101.204	16.5368	101.065	16.497	0.991362	-0.513687
1477010494349642	101.139	16.5281	1.29256	-0.292191	0.0376028	radar	0.591265	101.169	16.4353	101.065	16.497	0.991362	-0.513687
1477010495349642	102.365	16.3912	1.62904	0.0974496	0.23864	lidar	0.374986	102.387	16.3992	102.063	15.9949	1.04911	-0.512803
1477010495349642	102.267	16.3843	1.22622	0.0688991	0.207552	radar	1.80212	102.081	15.8359	102.063	15.9949	1.04911	-0.512803
1477010496349642	103.022	15.4014	0.815721	-1.1112	-0.594345	lidar	2.64705	103.003	15.353	103.119	15.4967	1.11708	-0.508169
1477010496349642	102.982	15.4673	1.13554	-0.604304	0.0198899	radar	3.50336	102.776	15.1195	103.119	15.4967	1.11708	-0.508169
1477010497349642	104.083	15.2454	1.31895	0.0774439	0.411872	lidar	0.997542	104.114	15.2708	104.244	15.0064	1.19469	-0.498349
1477010497349642	104.038	15.2379	1.27759	0.0359509	0.38698	radar	0.565382	103.905	14.7607	104.244	15.0064	1.19469	-0.498349
1477010498349642	105.521	14.475	1.71419	-0.82149	-0.337561	lidar	1.9439	105.541	14.4412	105.447	14.5293	1.28111	-0.481861
1477010498349642	105.474	14.484	1.7578	-0.705186	-0.196881	radar	0.771835	105.316	14.0026	105.447	14.5293	1.28111	-0.481861
1477010499349642	106.814	14.026	1.45129	-0.27411	0.192955	lidar	1.01352	106.831	14.0482	106.737	14.0724	1.37529	-0.457255
1477010499349642	106.768	14.0084	1.5205	-0.28097	0.228304	radar	1.2465	106.439	14.2401	106.737	14.0724	1.37529	-0.457255
1477010500349642	108.076	13.6608	1.6828	-0.0665704	0.219611	lidar	0.0415811	108.084	13.6604	108.122	13.644	1.47592	-0.423202
1477010500349642	108.083	13.6619	1.65607	-0.0697487	0.211345	radar	0.0401995	108.131	13.6844	108.122	13.644	1.47592	-0.423202
1477010501349642	109.528	13.5723	1.80088	0.0752975	0.171596	lidar	0.0418104	109.534	13.5714	109.606	13.2536	1.58144	-0.378583
1477010501349642	109.484	13.5663	1.62012	0.0602486	0.157943	radar	0.410311	109.388	13.1556	109.606	13.2536	1.58144	-0.378583
1477010502349642	111.055	12.6101	1.7883	-0.920432	-0.521551	lidar	1.57794	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
1477010502349642	111.14	12.6637	2.16744	-0.611766	-0.109073	radar	2.44899	111.426	12.9557	111.196	12.9118	1.69008	-0.322574
1477010503349642	112.9	12.463	1.6782	-0.010295	0.335047	lidar	1.42475	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
1477010503349642	112.902	12.4527	1.79602	-0.00988786	0.342992	radar	0.177121	112.797	12.8241	112.893	12.6299	1.7999	-0.254723
1477010504349642	114.781	12.5489	2.23984	0.225685	0.273321	lidar	0.408859	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
1477010504349642	114.791	12.5524	2.03493	0.225365	0.287205	radar	0.287913	114.916	12.3187	114.699	12.4195	1.90891	-0.175007
1477010505349642	116.677	12.1202	2.06298	-0.368815	-0.245237	lidar	0.971127	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683
1477010505349642	116.718	12.1352	2.32659	-0.287311	-0.137057	radar	0.507685	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683
1477010506349642	118.931	11.9936	2.60491	0.0742456	0.179497	lidar	0.630063	118.953	12.0009	118.628	12.2586	2.11648	0.0177712
1477010506349642	118.905	12.0002	2.36001	0.0889083	0.187885	radar	0.304083	118.85	12.4063	118.628	12.2586	2.11648	0.0177712
1477010507349642	120.699	12.2929	2.26615	0.268249	0.18265	lidar	0.0225557	120.695	12.2918	120.743	12.3289	2.21139	0.128528
1477010507349642	120.743	12.2968	2.31224	0.266417	0.180693	radar	0.447999	120.934	12.1905	120.743	12.3289	2.21139	0.128528
1477010508349642	123.523	12.8254	3.22875	0.0378164	-0.0801389	lidar	2.13349	123.568	12.8297	122.95	12.5114	2.29835	0.246599
1477010508349642	123.433	12.8073	2.66814	-0.00849915	-0.135082	radar	2.05974	123.142	12.7694	122.95	12.5114	2.29835	0.246599
1477010509349642	124.916	12.7724	2.15222	-0.0966548	-0.106512	lidar	0.717798	124.894	12.7743	125.242	12.8125	2.37624	0.369827
1477010509349642	125.02	12.7861	2.6346	-0.0656859	-0.0537228	radar	2.45777	125.376	12.9964	125.242	12.8125	2.37624	0.369827
1477010510349642	127.824	13.3176	3.17759	0.441549	0.300583	lidar	1.26082	127.853	13.3273	127.609	13.2365	2.44434	0.495787
1477010510349642	127.755	13.3168	2.94576	0.478845	0.366021	radar	1.09283	127.506	13.153	127.609	13.2365	2.44434	0.495787
1477010511349642	129.957	13.7152	2.37267	0.237576	-0.0154092	lidar	0.89474	129.947	13.6963	130.042	13.7853	2.50232	0.621879
1477010511349642	130.034	13.7242	2.51411	0.217168	-0.0345633	radar	1.32864	130.334	13.781	130.042	13.7853	2.50232	0.621879
1477010512349642	132.09	14.5028	2.60468	0.376411	0.0882035	lidar	0.0624206	132.092	14.507	132.53	14.458	2.55028	0.74543
1477010512349642	132.159	14.5081	2.78729	0.349916	0.0509433	radar	1.06767	132.447	14.3423	132.53	14.458	2.55028	0.74543
1477010513349642	135.04	15.0456	3.40088	0.00335437	-0.202208	lidar	1.15107	135.074	15.0475	135.066	15.2513	2.58865	0.863795
1477010513349642	135.032	15.0326	2.94714	-0.0594101	-0.286178	radar	0.746799	135.127	14.6575	135.066	15.2513	2.58865	0.863795
1477010514349642	137.56	16.1977	2.82652	0.618088	0.326077	lidar	1.28487	137.561	16.2147	137.639	16.1592	2.61821	0.974442
1477010514349642	137.591	16.1889	3.17749	0.517899	0.172897	radar	0.471572	137.653	16.5145	137.639	16.1592	2.61821	0.974442
1477010515349642	140.32	17.0133	3.15428	0.205629	-0.144289	lidar	0.4772	140.331	17.008	140.242	17.1733	2.63994	1.07503
1477010515349642	140.323	17.0107	3.0705	0.208566	-0.135236	radar	0.0829877	140.305	17.5379	140.242	17.1733	2.63994	1.07503
1477010516349642	142.886	17.9864	3.16828	0.381354	0.0620475	lidar	0.144374	142.888	17.9918	142.868	18.2829	2.65497	1.16346
1477010516349642	142.839	17.9812	3.09787	0.38951	0.0730252	radar	0.514845	142.626	18.1458	142.868	18.2829	2.65497	1.16346
1477010517349642	145.382	19.1592	3.30989	0.417114	0.0430892	lidar	0.101012	145.392	19.1617	145.51	19.4754	2.66445	1.23795
1477010517349642	145.458	19.1703	3.2533	0.428078	0.0835876	radar	1.74958	145.789	19.3785	145.51	19.4754	2.66445	1.23795
1477010518349642	148.234	20.4707	3.61631	0.402474	0.0118881	lidar	0.310445	148.251	20.4754	148.163	20.7364	2.66951	1.29702
1477010518349642	148.21	20.47	3.24629	0.480602	0.15742	radar	0.562475	148.146	20.9376	148.163	20.7364	2.66951	1.29702
1477010519349642	150.676	22.1096	3.49184	0.623785	0.146797	lidar	0.119748	150.686	22.1142	150.825	22.0502	2.67111	1.33953
1477010519349642	150.664	22.1072	3.50177	0.617172	0.131224	radar	0.0494882	150.649	21.8148	150.825	22.0502	2.67111	1.33953
1477010520349642	153.414	23.4939	3.44794	0.401254	-0.0905882	lidar	0.259089	153.422	23.4909	153.491	23.3999	2.66999	1.3647
1477010520349642	153.391	23.4847	3.21344	0.465762	0.019439	radar	0.330945	153.466	22.9115	153.491	23.3999	2.66999	1.3647
1477010521349642	156.036	24.8055	3.44135	0.415237	-0.0260034	lidar	0.130154	156.047	24.8084	156.159	24.7682	2.66666	1.37208
1477010521349642	156.021	24.8058	3.07458	0.478595	0.0957583	radar	0.484621	156.009	25.0678	156.159	24.7682	2.66666	1.37208
1477010522349642	158.878	26.0238	3.61171	0.310205	-0.076021	lidar	0.789609	158.905	26.0308	158.827	26.1372	2.66127	1.36157
1477010522349642	158.894	26.0243	3.34402	0.331644	-0.0203326	radar	0.557935	159.014	26.1903	158.827	26.1372	2.66127	1.36157
1477010523349642	161.412	27.4222	3.39356	0.536324	0.122757	lidar	0.0711167	161.412	27.4256	161.493	27.4891	2.65371	1.33344
1477010523349642	161.441	27.432	3.19813	0.582219	0.208423	radar	0.459923	161.529	27.8454	161.493	27.4891	2.65371	1.33344
1477010524349642	163.628	28.7747	2.98514	0.559159	0.0612436	lidar	0.118491	163.625	28.7683	164.155	28.8064	2.64354	1.28825
1477010524349642	163.738	28.7929	3.12555	0.526849	0.0314104	radar	2.97386	164.116	29.315	164.155	28.8064	2.64354	1.28825
1477010525349642	166.787	30.1938	3.96153	0.300182	-0.137843	lidar	1.5346	166.828	30.2062	166.809	30.0721	2.63006	1.22694
1477010525349642	166.725	30.1742	3.32252	0.37849	0.00651874	radar	1.93291	166.748	29.7121	166.809	30.0721	2.63006	1.22694
1477010526349642	169.102	31.3717	3.24168	0.474721	0.064034	lidar	0.0346559	169.097	31.3717	169.452	31.2706	2.61238	1.15075
1477010526349642	169.121	31.3764	3.1163	0.49339	0.101644	radar	0.195903	169.345	30.7063	169.452	31.2706	2.61238	1.15075
1477010527349642	172.145	32.3349	3.64209	0.149531	-0.186583	lidar	1.05897	172.175	32.3404	172.079	32.3873	2.58945	1.06126
1477010527349642	172.135	32.3209	3.17362	0.114519	-0.226988	radar	0.847661	172.135	32.6666	172.079	32.3873	2.58945	1.06126
1477010528349642	174.646	33.4523	3.11365	0.504585	0.166932	lidar	0.530829	174.643	33.4625	174.685	33.4095	2.56021	0.960341
1477010528349642	174.628	33.4525	2.96077	0.531543	0.208369	radar	0.112467	174.474	33.9157	174.685	33.4095	2.56021	0.960341
1477010529349642	177.025	34.2085	2.83207	0.252747	-0.106106	lidar	0.376924	177.03	34.2009	177.261	34.3262	2.52363	0.850119
1477010529349642	177.04	34.2071	2.70771	0.244027	-0.106076	radar	0.205228	177.211	33.8467	177.261	34.3262	2.52363	0.850119
1477010530349642	180.114	35.1345	3.44639	0.289496	-0.0099816	lidar	1.45793	180.145	35.1423	179.799	35.1289	2.47883	0.732949
1477010530349642	180.005	35.1178	2.82881	0.337641	0.0585456	radar	2.91282	179.543	35.4767	179.799	35.1289	2.47883	0.732949
1477010531349642	182.587	35.7534	3.06415	0.163783	-0.0886126	lidar	0.236557	182.599	35.753	182.292	35.8114	2.42515	0.611338
1477010531349642	182.497	35.7339	2.68132	0.162071	-0.0957029	radar	1.91812	182.047	36.2626	182.292	35.8114	2.42515	0.611338
1477010532349642	184.729	36.5088	2.75786	0.399594	0.114892	lidar	0.16345	184.732	36.5155	184.73	36.37	2.36226	0.487877
1477010532349642	184.728	36.5131	2.47942	0.437497	0.17013	radar	0.202344	184.833	36.1451	184.73	36.37	2.36226	0.487877
1477010533349642	186.934	36.9463	2.58219	0.0860298	-0.159911	lidar	0.435186	186.946	36.9404	187.103	36.804	2.29017	0.365145
1477010533349642	186.999	36.9572	2.5885	0.0600692	-0.181307	radar	1.13201	187.296	36.9375	187.103	36.804	2.29017	0.365145
1477010534349642	189.453	37.398	2.84996	0.235831	0.0447557	lidar	0.357746	189.465	37.4052	189.401	37.1147	2.20928	0.245623
1477010534349642	189.478	37.4071	2.47419	0.274736	0.0816491	radar	0.748712	189.738	36.951	189.401	37.1147	2.20928	0.245623
1477010535349642	191.727	37.5687	2.60402	-0.0221688	-0.156772	lidar	0.234307	191.735	37.5631	191.615	37.3064	2.12037	0.131591
1477010535349642	191.698	37.5582	2.36479	-0.0519813	-0.201764	radar	0.280986	191.682	37.1147	191.615	37.3064	2.12037	0.131591
1477010536349642	193.478	37.2778	2.21505	-0.218201	-0.180473	lidar	0.0430058	193.471	37.2789	193.738	37.3853	2.02462	0.0250452
1477010536349642	193.499	37.2826	2.26516	-0.20698	-0.165298	radar	0.101076	193.555	37.4234	193.738	37.3853	2.02462	0.0250452
1477010537349642	195.95	37.3913	2.91946	0.245705	0.225129	lidar	1.61817	195.991	37.3991	195.762	37.3598	1.92349	-0.072386
1477010537349642	195.826	37.3979	2.23911	0.297356	0.296853	radar	3.37785	195.507	37.4891	195.762	37.3598	1.92349	-0.072386
1477010538349642	197.719	37.7355	2.29083	0.205373	0.0549871	lidar	0.199275	197.725	37.7285	197.683	37.2395	1.81869	-0.159495
1477010538349642	197.672	37.7251	2.05276	0.196676	0.0499281	radar	0.525028	197.582	37.303	197.683	37.2395	1.81869	-0.159495
1477010539349642	199.298	37.3019	1.88119	-0.384117	-0.340341	lidar	0.575178	199.294	37.2862	199.497	37.0353	1.71212	-0.235529
1477010539349642	199.312	37.3076	1.95461	-0.363668	-0.310356	radar	0.0545183	199.356	37.3527	199.497	37.0353	1.71212	-0.235529
1477010540349642	201.502	36.9932	2.66831	0.0123727	0.128412	lidar	1.9638	201.549	36.9973	201.203	36.7587	1.6057	-0.300201
1477010540349642	201.353	36.9945	2.04263	-0.0925502	-0.0344864	radar	4.04049	200.932	37.4694	201.203	36.7587	1.6057	-0.300201
